0.0453857791225416, 0.07751937984496138
0.1815431164901664, 0.11627906976744207
0.2723146747352496, 0.2519379844961236
0.3630862329803328, 0.32945736434108674
0.5900151285930406, 0.5038759689922472
0.6505295007564298, 0.620155038759691
0.7866868381240546, 0.8333333333333339
0.9984871406959153, 0.9883720930232549
1.0741301059001511, 1.1240310077519382
1.13464447806354, 1.1821705426356584
1.1800302571860817, 1.2984496124031022
1.2405446293494706, 1.3565891472868223
1.3767019667170954, 1.4534883720930232
1.4372163388804844, 1.4922480620155056
1.5128593040847202, 1.5697674418604652
1.5733736762481092, 1.6472868217054266
1.6036308623298035, 1.686046511627909
1.6641452344931924, 1.724806201550388
1.724659606656581, 1.7635658914728687
1.770045385779123, 1.78294573643411
1.8608169440242062, 1.8217054263565888
1.9213313161875947, 1.879844961240309
1.9818456883509836, 1.9379844961240327
2.012102874432678, 1.9767441860465116
2.0574886535552195, 2.0348837209302335
2.072617246596067, 2.0736434108527124
2.133131618759456, 2.1511627906976756
2.1936459909228443, 2.228682170542637
2.239031770045386, 2.2480620155038764
2.2844175491679275, 2.325581395348838
2.329803328290469, 2.403100775193799
2.3449319213313164, 2.44186046511628
2.4054462934947054, 2.5193798449612412
2.4659606656580935, 2.55813953488372
2.5567322239031767, 2.6356589147286833
2.6475037821482603, 2.674418604651164
2.7382753403933435, 2.771317829457365
2.798789712556732, 2.8294573643410867
2.91981845688351, 3.0232558139534884
3.161875945537065, 3.120155038759691
3.3434190620272313, 3.333333333333334
3.615733736762481, 3.5852713178294584
3.8577912254160367, 3.8178294573643416
3.4795763993948565, 3.4689922480620154
3.6913767019667167, 3.7403100775193803
3.131618759455371, 3.1976744186046506
3.8426626323751893, 3.953488372093024
3.9334341906202726, 3.992248062015504
3.993948562783662, 4.069767441860465
4.039334341906203, 4.127906976744187
4.039334341906203, 4.1472868217054275
4.145234493192133, 4.205426356589148
4.236006051437216, 4.263565891472869
4.311649016641453, 4.34108527131783
4.402420574886536, 4.457364341085271
4.553706505295008, 4.670542635658915
4.689863842662633, 4.806201550387597
4.780635400907716, 4.9224806201550395
4.841149773071105, 5.01937984496124
4.97730711043873, 5.096899224806202
5.037821482602118, 5.155038759689924
5.098335854765508, 5.213178294573644
5.204236006051437, 5.271317829457366
5.325264750378215, 5.3100775193798455
5.340393343419063, 5.445736434108528
5.461422087745841, 5.678294573643411
5.521936459909229, 5.717054263565893
5.56732223903177, 5.775193798449613
5.688350983358548, 5.852713178294574
5.794251134644479, 5.891472868217055
5.930408472012103, 6.085271317829458
5.94553706505295, 6.104651162790699
6.036308623298034, 6.18217054263566
6.1119515885022695, 6.298449612403101
6.278366111951589, 6.472868217054264
6.38426626323752, 6.511627906976745
6.475037821482602, 6.724806201550388
6.7322239031770055, 6.84108527131783
6.8986384266263245, 6.996124031007753
6.8986384266263245, 7.0930232558139545
7.065052950075644, 7.248062015503876
7.110438729198186, 7.306201550387598
7.231467473524963, 7.46124031007752
7.337367624810892, 7.538759689922482
7.488653555219366, 7.732558139534884
7.655068078668685, 7.906976744186047
7.776096822995462, 7.984496124031009
8.108925869894101, 8.236434108527133
8.33585476550681, 8.430232558139537
8.396369137670195, 8.565891472868218
8.577912254160363, 8.779069767441861
8.653555219364602, 8.875968992248064
8.789712556732223, 8.972868217054264
9.03177004538578, 9.205426356589149
9.167927382753405, 9.36046511627907
9.364599092284418, 9.612403100775195
9.500756429652043, 9.670542635658915
9.606656580937972, 9.786821705426357
9.727685325264751, 10.019379844961241
