theta_rad,theta_deg,viscosity_ratio,Q,log_c,c,force_intercept,slope_expected,slope_fitted,slope_relative_error,plateau_standard_deviation,plateau_half_drift,fit_lower,fit_upper,inner_radius,outer_radius,radial_cells,angular_cells_a,angular_cells_b,velocity_dofs,pressure_dofs,interface_constraints,linear_system_backward_error,constraint_relative_error,generator_version,generator_source_sha256,mesh_delta_Q,inner_radius_delta_Q,outer_radius_delta_Q,fit_window_delta_Q,plateau_half_drift_Q,max_linear_system_backward_error,max_constraint_relative_error,estimated_error_Q,log10_viscosity_ratio,converged
0.6544984694978736,37.5,0.023713737056616554,-0.4476723894239414,0.9513435592146774,2.5891860481993088,-6.33134622579478,4.373466173734344,4.37347266856895,1.485054267780228e-06,8.639288637651377e-05,2.106392134759716e-05,100000.0,10000000.0,1e-08,100000000.0,480,9,33,165292,21164,2877,1.06122412063621e-16,5.37794578379585e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00016300709542815817,1.1498985297286879e-07,1.3439219892497078e-07,6.078222970029579e-05,4.816299134562973e-06,1.06122412063621e-16,9.063302310811519e-17,0.00016300709542815817,-1.625,True
0.6544984694978736,37.5,0.042169650342858224,-0.44406904635111344,0.9477402161418494,2.579873111517865,-6.374333807793415,4.414147525632613,4.414154433283178,1.5648889224451068e-06,8.710920851903991e-05,2.2507710006891557e-05,100000.0,10000000.0,1e-08,100000000.0,480,9,33,165292,21164,2877,7.025923108046516e-17,5.831382094201963e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0001645401267853508,1.182121847076445e-07,1.3148882382907345e-07,6.047243188311846e-05,5.098993605490307e-06,2.5758870434138077e-16,5.831382094201963e-17,0.0001645401267853508,-1.375,True
0.6544984694978736,37.5,0.07498942093324558,-0.43781806613171037,0.9414892359224464,2.563796674821623,-6.449953552922326,4.485931638260194,4.485939280927421,1.703696766552909e-06,8.838150380059684e-05,2.507851991051524e-05,100000.0,10000000.0,1e-08,100000000.0,480,9,33,165292,21164,2877,6.362896267535974e-17,9.001841467678805e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00016721321557833235,1.2347618039143526e-07,1.2629499601679584e-07,5.994098020933869e-05,5.590481962904276e-06,6.940574206377459e-17,5.630285125720037e-16,0.00016721321557833235,-1.125,True
0.6544984694978736,37.5,0.1333521432163324,-0.4271633739799705,0.9308345437707065,2.536625219305727,-6.581862930710576,4.611849666766287,4.611858615354828,1.940346973094975e-06,9.063768531049395e-05,2.9646112472470065e-05,100000.0,10000000.0,1e-08,100000000.0,480,9,33,165292,21164,2877,6.798041630397448e-17,1.2945763090971153e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00017180856557308388,1.327734755474097e-07,1.176934287805409e-07,5.905445221809913e-05,6.428247799598632e-06,1.3028139643746218e-16,7.78604291206968e-16,0.00017180856557308388,-0.875,True
0.6544984694978736,37.5,0.23713737056616552,-0.4095056897916587,0.9131768595823947,2.4922274269508935,-6.808560674309853,4.83045987229483,4.830471140419923,2.3327230513903174e-06,9.46285407079105e-05,3.775901770630696e-05,100000.0,10000000.0,1e-08,100000000.0,480,9,33,165292,21164,2877,8.751389674175968e-17,3.6141407121148897e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00017952472469828784,1.478928224329934e-07,1.0340826372967626e-07,5.76434153736205e-05,7.81685775362183e-06,1.8594647720203608e-16,8.15473689688235e-16,0.00017952472469828784,-0.625,True
0.6544984694978736,37.5,0.4216965034285822,-0.38142232566519807,0.8850934954559341,2.4232109401064212,-7.188038063816477,5.203360283290059,5.203375650204,2.9532673320176173e-06,0.00010164534523078236,5.2095615526326355e-05,100000.0,10000000.0,1e-08,100000000.0,480,9,33,165292,21164,2877,1.188480314578498e-16,1.5145793474621104e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00019201151902081826,1.7133579421901857e-07,8.087034708559315e-08,5.557257150590189e-05,1.0011917816574208e-05,1.188480314578498e-16,1.0528283934376075e-13,0.00019201151902081826,-0.375,True
0.6544984694978736,37.5,0.7498942093324559,-0.339007021718543,0.842678191509279,2.3225789658858536,-7.79445257834142,5.821069234078894,5.821091734815358,3.865395782121084e-06,0.00011381330621914252,7.704428447485867e-05,100000.0,10000000.0,1e-08,100000000.0,480,9,33,165292,21164,2877,6.396304199686548e-17,1.0025790549539413e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002111400930788765,2.0457786065186667e-07,4.8267349228581224e-08,5.29353053517756e-05,1.3235417992249648e-05,9.948707141050427e-17,1.9510764531793106e-15,0.0002111400930788765,-0.125,True
0.7417649320975901,42.5,0.011547819846894581,-0.304170655002453,0.9120020664967265,2.4893012945384014,-4.921422641517865,3.773603264757256,3.773609078241276,1.540565770286051e-06,6.981873057544857e-05,1.9160760429848267e-05,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,1.2297324178297088e-16,4.61168469163304e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0001258405625865766,1.3800361609028755e-07,1.3404927412530299e-07,5.083129278515841e-05,5.077576810682778e-06,1.2297324178297088e-16,1.4982220853706216e-15,0.0001258405625865766,-1.9375,True
0.7417649320975901,42.5,0.01539926526059492,-0.3035575929817371,0.9113890044760107,2.4877756661567934,-4.930959986678206,3.7826943843725434,3.782700275528994,1.5573968847881758e-06,7.004988476818358e-05,1.9432149912290697e-05,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,1.0110254675751294e-16,8.73208649360961e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0001261795927471887,1.390515400601089e-07,1.3367887774506926e-07,5.077170544476317e-05,5.13711866138877e-06,1.1553299303380285e-16,1.212970968983167e-17,0.0001261795927471887,-1.8125,True
0.7417649320975901,42.5,0.023713737056616554,-0.30224208554748744,0.910073497041761,2.4845051304518906,-4.951485023883405,3.80227691827492,3.8022829772769855,1.5935194084271131e-06,7.054803769274391e-05,2.001897517178719e-05,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,1.0073940861748058e-16,4.38429240208571e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00012690640608248316,1.4104814693993717e-07,1.3306216550823535e-07,5.0644316926584665e-05,5.2649966328254e-06,1.510924064647931e-16,5.977469692150708e-18,0.00012690640608248316,-1.625,True
