theta_rad,theta_deg,viscosity_ratio,Q,log_c,c,force_intercept,slope_expected,slope_fitted,slope_relative_error,plateau_standard_deviation,plateau_half_drift,fit_lower,fit_upper,inner_radius,outer_radius,radial_cells,angular_cells_a,angular_cells_b,velocity_dofs,pressure_dofs,interface_constraints,linear_system_backward_error,constraint_relative_error,generator_version,generator_source_sha256,mesh_delta_Q,inner_radius_delta_Q,outer_radius_delta_Q,fit_window_delta_Q,plateau_half_drift_Q,max_linear_system_backward_error,max_constraint_relative_error,estimated_error_Q,log10_viscosity_ratio,converged
0.6108652381980153,35,0.01778279410038923,-0.5270187613442152,0.9711546905230678,2.6409922280979554,-7.183370217346392,4.704179411013236,4.704194588276219,3.226335914874312e-06,0.00012649992589907613,5.1393386321763046e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,33,161448,20683,2877,1.00212725373931e-16,2.0343350722605638e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002487388001100044,2.7152259263196754e-07,1.7347334013706472e-07,6.268140392995392e-05,1.0925048096899305e-05,1.00212725373931e-16,2.0343350722605638e-16,0.0002487388001100044,-1.75,True
0.6108652381980153,35,0.03162277660168379,-0.5241318182733303,0.9682677474521829,2.633378828897605,-7.215001067543704,4.73384321555434,4.733858807073657,3.2936281595397077e-06,0.0001272711933912611,5.28453758095182e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,33,161448,20683,2877,1.0497506397442991e-16,3.230359658684276e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.000250153325183744,2.742243589981541e-07,1.7116470107936266e-07,6.242309395720902e-05,1.116331348615016e-05,1.0497506397442991e-16,2.8410414169115164e-16,0.000250153325183744,-1.5,True
0.6108652381980153,35,0.05623413251903491,-0.5190891763962371,0.9632251055750897,2.6201330674205328,-7.270838607122084,4.786314536432171,4.7863308655322205,3.411622852222962e-06,0.00012864053578366764,5.543065747204423e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,33,161448,20683,2877,7.806149470298758e-17,5.90158189993066e-15,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002526425378750474,2.790303503807934e-07,1.6697919025254748e-07,6.1974561657685e-05,1.1581072879795218e-05,1.1968104936059228e-16,5.90158189993066e-15,0.0002526425378750474,-1.25,True
0.6108652381980153,35,0.1,-0.5103963283752635,0.9545322575541161,2.597455358613171,-7.368848077495828,4.878751317822994,4.87876895940296,3.6160031156029504e-06,0.00013106797548496297,6.003090243211773e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,33,161448,20683,2877,7.178271142230795e-17,3.1472887394737994e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002569893504349441,2.8706833421487943e-07,1.5976246636739688e-07,6.121010548110206e-05,1.2304562893544826e-05,9.228185630157429e-17,1.4559493426885715e-17,0.0002569893504349441,-1,True
0.6108652381980153,35,0.1778279410038923,-0.4957346283739146,0.9398705575527672,2.5596500695153757,-7.539150589694979,5.040433273842938,5.040453250958807,3.963372746662586e-06,0.00013536003905490173,6.821727561323598e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,33,161448,20683,2877,1.1496828268340167e-16,1.9056958643046603e-15,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002644800984077378,3.0099991210619237e-07,1.477440150221554e-07,5.994824687971523e-05,1.3534010254087865e-05,1.1496828268340167e-16,2.0725187965040945e-15,0.0002644800984077378,-0.75,True
0.6108652381980153,35,0.31622776601683794,-0.47184014549038467,0.9159760746692373,2.4992134807361714,-7.82982000802586,5.319748908885168,5.319773037724374,4.53571016612031e-06,0.0001429115079787351,8.276943972607143e-05,100000.0,10000000.0,1e-08,100000000.0,480,8,33,161448,20683,2877,1.868700532180231e-16,4.586083995118273e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00027710765771415957,3.233331939966888e-07,1.276122534310531e-07,5.7976723512043193e-05,1.5558899704425523e-05,1.868700532180231e-16,3.773950251241941e-15,0.00027710765771415957,-0.5,True
0.6108652381980153,35,0.5623413251903491,-0.43476366888243767,0.8788995980612903,2.408248206831431,-8.310474457252075,5.792225324276052,5.7922567847455,5.431499585428767e-06,0.00015606404156090435,0.00010846584534007775,100000.0,10000000.0,1e-08,100000000.0,480,8,33,161448,20683,2877,4.9275447040008935e-17,8.739496175621637e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00029766237550621355,3.573516986765668e-07,9.639051090637452e-08,5.51779442043987e-05,1.87261094428564e-05,1.1197727710014144e-16,9.19673398749285e-16,0.00029766237550621355,-0.25,True
0.6108652381980153,35,1.0,-0.38052226286767876,0.8246581920465313,2.28110093361878,-9.062095839750814,6.564251865758868,6.564296010202622,6.7249771424915394e-06,0.00017849838731891964,0.0001529090437450975,100000.0,10000000.0,1e-08,100000000.0,480,8,33,161448,20683,2877,8.917256942622288e-17,4.7009896141696786e-14,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0003293756736626463,4.041128232046276e-07,5.2596659916304134e-08,5.1842388571810005e-05,2.32942073022392e-05,8.917256942622288e-17,4.7009896141696786e-14,0.0003293756736626463,0,True
0.6981317007977318,40,0.01,-0.37583929203206723,0.9338983711931924,2.5444089190807913,-5.557926550880402,4.039662613989993,4.039664157143141,3.8200050256342877e-07,6.177563636781323e-05,3.861239474822753e-06,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,1.183830551917204e-16,7.614413222569949e-15,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002075147530042898,2.0981009596354738e-08,1.1162701607503323e-07,5.819223353076275e-05,9.558321681248002e-07,1.183830551917204e-16,7.614413222569949e-15,0.0002075147530042898,-2,True
0.6981317007977318,40,0.01333521432163324,-0.37523101383477897,0.9332900929959042,2.5428616812335596,-5.565967295596901,4.04729622849067,4.047297832368077,3.962836709892059e-07,6.193400634836149e-05,4.07320831197211e-06,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,1.3135752634453335e-16,5.312049746735217e-18,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00020786515723436594,2.1862048837917314e-08,1.1137942390604394e-07,5.813798379183943e-05,1.006402319479121e-06,1.3135752634453335e-16,3.061624583796539e-16,0.00020786515723436594,-1.875,True
0.6981317007977318,40,0.01778279410038923,-0.37442309355014225,0.9324821727112674,2.5408080813844576,-5.576670326875379,4.057462620531798,4.05746430526691,4.152188868289386e-07,6.214494675938235e-05,4.355261462585247e-06,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,1.573436242235551e-16,1.8845038256268526e-17,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00020833098106476378,2.2832012502860266e-08,1.109789193876054e-07,5.806613108716441e-05,1.0733953383936334e-06,1.573436242235551e-16,3.0587433707294343e-15,0.00020833098106476378,-1.75,True
0.6981317007977318,40,0.03162277660168379,-0.3719322534256595,0.9299913325867847,2.5344872100747153,-5.609834155032815,4.0890023111748315,4.089004247470771,4.735375018771748e-07,6.2800283019387e-05,5.233513305391568e-06,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,9.127131153036002e-17,1.1509181068641882e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00020977042574177318,2.6124764351820318e-08,1.0988870435824083e-07,5.784581138823519e-05,1.2798998159254897e-06,1.042985404293543e-16,2.622171590193679e-16,0.00020977042574177318,-1.5,True
0.6981317007977318,40,0.05623413251903491,-0.3675870166522568,0.925646095813382,2.5234981553605365,-5.668282073159251,4.144732294281903,4.144734677996552,5.751190859104582e-07,6.396097829927437e-05,6.795378241442052e-06,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,9.03804375859895e-17,2.860893702220618e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00021229254526278218,3.192756903303007e-08,1.079836986495053e-07,5.746569844111704e-05,1.6395216286506598e-06,1.420107029661623e-16,2.860893702220618e-16,0.00021229254526278218,-1.25,True
0.6981317007977318,40,0.1,-0.3601105197911265,0.9181695989522517,2.5047015831370225,-5.770576360637908,4.242726070175607,4.242729248369193,7.49092336826962e-07,6.600971588314123e-05,9.568789449687642e-06,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,1.0155177421275596e-16,1.842942737441549e-14,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00021666458312719072,4.167611167282814e-08,1.0453072740723712e-07,5.6825107292546306e-05,2.2553399138708923e-06,1.5865715351281516e-16,1.842942737441549e-14,0.00021666458312719072,-1,True
0.6981317007977318,40,0.1778279410038923,-0.3475290373170157,0.9055881164781409,2.473386134535215,-5.947416099194129,4.413571755778764,4.413576342166646,1.0391556171107652e-06,6.960284185465683e-05,1.448473818665974e-05,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,7.39967340431657e-17,4.785817819992057e-14,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.0002241067722212886,5.777262734874e-08,9.870197570371886e-08,5.5787715213417854e-05,3.2818630778336452e-06,1.0481712142007513e-16,4.785817819992057e-14,0.0002241067722212886,-0.75,True
0.6981317007977318,40,0.31622776601683794,-0.32704865698049757,0.8851077361416227,2.423245448537488,-6.246537082624103,4.707089713528042,4.707096784391241,1.5021730259690003e-06,7.582739062523565e-05,2.3158429569569705e-05,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,8.232588713247298e-17,2.1994718431606677e-15,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00023641049999545416,8.280725505294129e-08,8.908132098639499e-08,5.421813676620424e-05,4.919904012666901e-06,8.232588713247298e-17,2.2928343907228347e-15,0.00023641049999545416,-0.5,True
0.6981317007977318,40,0.5623413251903491,-0.29512102396513473,0.8531801031262599,2.3470990132345397,-6.73344611041634,5.199086406458959,5.199097806089777,2.1926219198054042e-06,8.6359621943768e-05,3.8270155978459286e-05,100000.0,10000000.0,1e-08,100000000.0,480,10,32,165292,21164,2877,8.735905678460856e-17,1.9081230151593353e-16,2,42ea7877e84194059c00d9b0c56c2023ddad868c25049e9d1245c92b0ad95cc1,0.00025585833897801,1.1812601230509756e-07,7.372404664529597e-08,5.2102710203172364e-05,7.3609386316248335e-06,1.3102410534532251e-16,8.611353165562282e-14,0.00025585833897801,-0.25,True
